DEVICEID,TRAVELID,SJ,LANEID,SPEED,FTNODE
915,1060307a988c55e8ea3bb6922d493b46,2019/7/3 9:10,1,32.58204908,5021_5012
915,e46194bcd8ad7f76d4cd4cc52b6da981,2019/7/3 9:10,1.19E+18,20.83949865,5021_5012
915,bca76e4853d5b0d409b882a1a843d327,2019/7/3 9:10,3,35.20783101,5021_5012
915,fc0281993fa5264c892574b214bb64e8,2019/7/3 9:10,3,29.57793011,5021_5012
916,ff5cadefef5379189f1262976f418b48,2019/7/3 9:10,1,37.55703027,5021_5012
916,cf11e0e9f5d361994be150064ce4e417,2019/7/3 9:10,-1,20,5021_5012
916,19426a889770b8e0d16c09e999959336,2019/7/3 9:10,3,39.33921293,5021_5012
916,662836a3a8a2f1ef363810f5d8b45112,2019/7/3 9:10,1,35.12132881,5021_5012
916,53e6ba9069a4eb8569069484e3cda407,2019/7/3 9:10,1,35.24093615,5021_5012
916,73507d766b4020f40d6d4c2a8d9d818e,2019/7/3 9:10,-1,20,5021_5012
916,1060307a988c55e8ea3bb6922d493b46,2019/7/3 9:10,1,32.58204908,5021_5012
916,bca76e4853d5b0d409b882a1a843d327,2019/7/3 9:10,4,35.20783101,5021_5012
916,6a8c85b49a5c777000a9e88fc004d23b,2019/7/3 9:10,1,32.52002684,5021_5012
916,e0cce7522e3ff562228d23796ab0ee90,2019/7/3 9:10,1,20.95288563,5021_5012
915,7c1d041840fc6643f10c35af03d3c6a9,2019/7/3 9:11,3,36.6916312,5021_5012
915,054f02617a23f5d194a2c855e4c28425,2019/7/3 9:11,3,19.92429721,5021_5012
915,579b97305882641ddc6a091951499c4d,2019/7/3 9:11,3,49.29096342,5021_5012
915,579ae24091a4d0fbfbd5a8a625ece77b,2019/7/3 9:11,1,23.79099025,5021_5012
915,6617c3e10bcf93590b45c7a5f227b73a,2019/7/3 9:11,3,35.84776658,5021_5012
915,66cf8bf8797e37f42ac0c2a965d94d15,2019/7/3 9:11,1,35.72227676,5021_5012
915,da483d08636bd7e8cfc17c5922420a1f,2019/7/3 9:11,2,40.63916671,5021_5012
915,03838b58453001248cafff594af4fce2,2019/7/3 9:11,2,35.96592428,5021_5012
915,fa42a2ccb232559a091dd3253d44a53e,2019/7/3 9:11,2,41.22923027,5021_5012
915,8c0fd175094187b942287bb39a2282a7,2019/7/3 9:11,1,24.18552345,5021_5012
915,c5e9e0f98eaed5983b6cca1efba589b4,2019/7/3 9:11,3,30.80685214,5021_5012
915,56c9bf54070cf3c85a4a22ca4cc35b2d,2019/7/3 9:11,2,19.92429721,5021_5012
915,915e6742a572fa755692b44c3b77eeb9,2019/7/3 9:11,1.19E+18,19.92429721,5021_5012
915,773ecfc97e6a1c7b41663cc057562431,2019/7/3 9:11,1,25.59739993,5021_5012
915,415adf35f167ce4e5b703299fdfac2cd,2019/7/3 9:11,3,10.53805966,5021_5012
915,7cb6d2b9e7e0db6604a438904f37d401,2019/7/3 9:11,2,33.80796882,5021_5012
916,4cf1d78cf730c77e6014b1253b4b70bb,2019/7/3 9:11,4,45.53635215,5021_5012
916,6f8878608776e1403c664ecfc218fbd0,2019/7/3 9:11,3,10.94122486,5021_5012
916,dd74fa8528aca8b4cd44ba7d84ea9f13,2019/7/3 9:11,3,26.08529341,5021_5012
916,9a482d3292335709face2a9e542b54f1,2019/7/3 9:11,4,30.0414769,5021_5012
916,7c1d041840fc6643f10c35af03d3c6a9,2019/7/3 9:11,3,36.6916312,5021_5012
916,ca7b266b23487e4414295cbba6c8f549,2019/7/3 9:11,-1,20,5021_5012
916,054f02617a23f5d194a2c855e4c28425,2019/7/3 9:11,-1,20,5021_5012
916,b0b525d3ea332a5ea1fb46c89168fe98,2019/7/3 9:11,3,25.82912637,5021_5012
916,6617c3e10bcf93590b45c7a5f227b73a,2019/7/3 9:11,4,35.84776658,5021_5012
916,da483d08636bd7e8cfc17c5922420a1f,2019/7/3 9:11,3,40.63916671,5021_5012
916,03838b58453001248cafff594af4fce2,2019/7/3 9:11,2,35.96592428,5021_5012
916,fa42a2ccb232559a091dd3253d44a53e,2019/7/3 9:11,2,41.22923027,5021_5012
916,56c9bf54070cf3c85a4a22ca4cc35b2d,2019/7/3 9:11,-1,20,5021_5012
916,915e6742a572fa755692b44c3b77eeb9,2019/7/3 9:11,-1,20,5021_5012
916,0a07b6f8b3a0dfb41c86ab378435b003,2019/7/3 9:11,3,12.27317787,5021_5012
916,fc0281993fa5264c892574b214bb64e8,2019/7/3 9:11,3,29.57793011,5021_5012
916,7cb6d2b9e7e0db6604a438904f37d401,2019/7/3 9:11,2,33.80796882,5021_5012
915,fb62b9ec8bdec600da9b2972cf709115,2019/7/3 9:12,3,19.94244891,5021_5012
915,f5c0963eb06c916cd8b81b6cd12c316a,2019/7/3 9:12,1,27.47975646,5021_5012
915,6eac91b5cb56087d5a4171e08c47625e,2019/7/3 9:12,2,35.21663419,5021_5012
915,ccd1e564e8087bffc63519dce98228bf,2019/7/3 9:12,1,35.33187744,5021_5012
915,7e427866398e5f3fc130e5396dd95e01,2019/7/3 9:12,2,35.50634981,5021_5012
915,8af48526d7aae32a4ae9a5ebfe975a00,2019/7/3 9:12,3,35.1796948,5021_5012
915,5398f2902ae716eb7a0af50d9d8cc4b6,2019/7/3 9:12,3,19.86007417,5021_5012
915,ccd2bcfbe7313cf22c5e320d25e89636,2019/7/3 9:12,3,34.65093811,5021_5012
915,2904c224caff4b0416a4e60abd28685a,2019/7/3 9:12,1.19E+18,20.04722655,5021_5012
915,15af7bcaa22dd3df7d03e9df6b6c86f8,2019/7/3 9:12,1.19E+18,34.08135012,5021_5012
915,1804dc8240c80febb83785bdf7724abd,2019/7/3 9:12,1.19E+18,31.78952886,5021_5012
915,c46d4fde387ec655dc1fb289833dda36,2019/7/3 9:12,1,26.92140338,5021_5012
915,144a4d01eee4715705239829a5922c6c,2019/7/3 9:12,1.19E+18,19.79275409,5021_5012
915,5cb26ed8f10915c56a9c305f1a2f00e5,2019/7/3 9:12,1,26.7277727,5021_5012
915,cc0ca9b2fcd6527864f1c678b5ad3f6c,2019/7/3 9:12,1.19E+18,25.2877727,5021_5012
915,0e2f4b0f6736763972a5a88f67dc9cc0,2019/7/3 9:12,1,27.7155814,5021_5012
916,fb62b9ec8bdec600da9b2972cf709115,2019/7/3 9:12,-1,20,5021_5012
916,68360242d582a4b5a743aa4b2bd8d6dc,2019/7/3 9:12,-1,20,5021_5012
916,579b97305882641ddc6a091951499c4d,2019/7/3 9:12,4,49.29096342,5021_5012
916,579ae24091a4d0fbfbd5a8a625ece77b,2019/7/3 9:12,1,23.79099025,5021_5012
916,66cf8bf8797e37f42ac0c2a965d94d15,2019/7/3 9:12,1,35.72227676,5021_5012
916,e46194bcd8ad7f76d4cd4cc52b6da981,2019/7/3 9:12,1,20.83949865,5021_5012
916,8c0fd175094187b942287bb39a2282a7,2019/7/3 9:12,1,24.18552345,5021_5012
916,5e124e210129f735ed8eee41f72f957d,2019/7/3 9:12,1,15.25614321,5021_5012
916,bc752046677ff3a9b214a4e29790eeb2,2019/7/3 9:12,1,28.3967781,5021_5012
916,c5e9e0f98eaed5983b6cca1efba589b4,2019/7/3 9:12,4,30.80685214,5021_5012
916,773ecfc97e6a1c7b41663cc057562431,2019/7/3 9:12,1,25.59739993,5021_5012
915,091fed1c790e9dd51d82794d13b78df9,2019/7/3 9:13,1.19E+18,12.49237603,5021_5012
915,16fa964871bc85aba61c4ca9ddda62af,2019/7/3 9:13,2,33.02434487,5021_5012
915,42b44ff668913a1f1fdc626ee9c81ab2,2019/7/3 9:13,3,29.74454689,5021_5012
915,535cdf13da7592a5e5a6c3183edc6418,2019/7/3 9:13,1.19E+18,16.71094886,5021_5012
915,868179d423702a57c45bf479451926b1,2019/7/3 9:13,3,60.07084713,5021_5012
916,f5c0963eb06c916cd8b81b6cd12c316a,2019/7/3 9:13,1,27.47975646,5021_5012
916,6eac91b5cb56087d5a4171e08c47625e,2019/7/3 9:13,2,35.21663419,5021_5012
916,ccd1e564e8087bffc63519dce98228bf,2019/7/3 9:13,1,35.33187744,5021_5012
916,7e427866398e5f3fc130e5396dd95e01,2019/7/3 9:13,2,35.50634981,5021_5012
916,16fa964871bc85aba61c4ca9ddda62af,2019/7/3 9:13,2,33.02434487,5021_5012
916,8af48526d7aae32a4ae9a5ebfe975a00,2019/7/3 9:13,4,35.1796948,5021_5012
916,5398f2902ae716eb7a0af50d9d8cc4b6,2019/7/3 9:13,3,19.86007417,5021_5012
916,ba160f00843247c34935ac79b113a6d4,2019/7/3 9:13,3,22.14789063,5021_5012
916,ccd2bcfbe7313cf22c5e320d25e89636,2019/7/3 9:13,4,34.65093811,5021_5012
916,f39a652fcf4bb9f83741706c6142a561,2019/7/3 9:13,2,20.95653118,5021_5012
916,415adf35f167ce4e5b703299fdfac2cd,2019/7/3 9:13,4,10.53805966,5021_5012
916,2904c224caff4b0416a4e60abd28685a,2019/7/3 9:13,4,20.04722655,5021_5012
916,15af7bcaa22dd3df7d03e9df6b6c86f8,2019/7/3 9:13,3,34.08135012,5021_5012
916,e3508561c21562cd401ef1333f45c5c6,2019/7/3 9:13,1,23.54503323,5021_5012
916,1804dc8240c80febb83785bdf7724abd,2019/7/3 9:13,4,31.78952886,5021_5012
916,c46d4fde387ec655dc1fb289833dda36,2019/7/3 9:13,1,26.92140338,5021_5012
916,144a4d01eee4715705239829a5922c6c,2019/7/3 9:13,3,19.79275409,5021_5012
916,5cb26ed8f10915c56a9c305f1a2f00e5,2019/7/3 9:13,1,26.7277727,5021_5012
916,cc0ca9b2fcd6527864f1c678b5ad3f6c,2019/7/3 9:13,1,25.2877727,5021_5012
916,0e2f4b0f6736763972a5a88f67dc9cc0,2019/7/3 9:13,1,27.7155814,5021_5012
916,868179d423702a57c45bf479451926b1,2019/7/3 9:13,4,60.07084713,5021_5012
915,cfd981042dd809f016aea5dcffac6583,2019/7/3 9:14,1,35.12132881,5021_5012
915,427f07f7993e60da57d3555517f9726b,2019/7/3 9:14,3,19.94244891,5021_5012
915,536a1f0b72a852bbbff69829083e986b,2019/7/3 9:14,1.19E+18,35.32860028,5021_5012
915,7884673b81874c06302d614ea9d953d4,2019/7/3 9:14,1,35.39598168,5021_5012
915,ab33b245f36b1237998cd6d1355a9152,2019/7/3 9:14,1,35.58090328,5021_5012
915,9558733cfdc2a43e44b2b94a4e03cc99,2019/7/3 9:14,3,19.96935787,5021_5012
915,f19a6d5dba29cae7cd070dbe1868f006,2019/7/3 9:14,3,35.20783101,5021_5012
916,b163ab7365445f657d6611d515e9dfa8,2019/7/3 9:14,1,3.890133316,5021_5012
916,8c430790c68aab054b69cd8b7be1acca,2019/7/3 9:14,4,41.67149471,5021_5012
916,90d060cc66c19c635ede44b58b23cb66,2019/7/3 9:14,1,35.24093615,5021_5012
916,8f07c131bb72d624cdcc65b12c64db7d,2019/7/3 9:14,1,48.05582202,5021_5012
916,ab33b245f36b1237998cd6d1355a9152,2019/7/3 9:14,1,35.58090328,5021_5012
916,42b44ff668913a1f1fdc626ee9c81ab2,2019/7/3 9:14,4,29.74454689,5021_5012
916,9558733cfdc2a43e44b2b94a4e03cc99,2019/7/3 9:14,-1,20,5021_5012
915,9d7aab72ebe50b5f76615c44a8cd41d6,2019/7/3 9:15,3,36.77361209,5021_5012
915,72f456ca3611ecf71a55c3a034f5a4eb,2019/7/3 9:15,1,35.63703027,5021_5012
915,21ce47bc3bda0131512d816499f36615,2019/7/3 9:15,3,19.96935787,5021_5012
915,b22c962139dae559531dbb2e58737d18,2019/7/3 9:15,3,19.94244891,5021_5012
915,3d9c41e682b9beb42300aa1cffaf8696,2019/7/3 9:15,3,30.70227909,5021_5012
915,25f218e27bbd5a60c80aa33e0ba1a3e3,2019/7/3 9:15,3,38.37784887,5021_5012
915,4ae9271b21b2dc176954cd75e657b267,2019/7/3 9:15,1,35.06141941,5021_5012
916,9d7aab72ebe50b5f76615c44a8cd41d6,2019/7/3 9:15,3,36.77361209,5021_5012
916,cfd981042dd809f016aea5dcffac6583,2019/7/3 9:15,1,35.12132881,5021_5012
916,72f456ca3611ecf71a55c3a034f5a4eb,2019/7/3 9:15,1,35.63703027,5021_5012
916,427f07f7993e60da57d3555517f9726b,2019/7/3 9:15,-1,20,5021_5012
916,a6e13dbcfd97bedd056394ac749ceb8c,2019/7/3 9:15,4,19.85792541,5021_5012
916,091fed1c790e9dd51d82794d13b78df9,2019/7/3 9:15,3,12.49237603,5021_5012
916,21ce47bc3bda0131512d816499f36615,2019/7/3 9:15,-1,20,5021_5012
916,b22c962139dae559531dbb2e58737d18,2019/7/3 9:15,-1,20,5021_5012
916,536a1f0b72a852bbbff69829083e986b,2019/7/3 9:15,2,35.32860028,5021_5012
916,7884673b81874c06302d614ea9d953d4,2019/7/3 9:15,1,35.39598168,5021_5012
916,535cdf13da7592a5e5a6c3183edc6418,2019/7/3 9:15,3,16.71094886,5021_5012
916,f19a6d5dba29cae7cd070dbe1868f006,2019/7/3 9:15,4,35.20783101,5021_5012
915,6204e57a6316ec2b42ebb147848f7c49,2019/7/3 9:16,2,41.18598415,5021_5012
915,7175bed1cd00996dad727596b29a2882,2019/7/3 9:16,3,19.94244891,5021_5012
915,677c8842352f7884ba8016f5efd77f21,2019/7/3 9:16,1,35.33187744,5021_5012
915,ee87c88ed2e8e91addb890ee76fd83a4,2019/7/3 9:16,1.19E+18,40.11535784,5021_5012
915,8c45c84eac31636f7a68f7595ce7486b,2019/7/3 9:16,3,40.11535784,5021_5012
915,56c87714cbc9feec1a16e9849c78fcdf,2019/7/3 9:16,2,35.04677534,5021_5012
915,cb752185f51f0a6cb07e46bd9acc2630,2019/7/3 9:16,3,31.32566955,5021_5012
915,8e26b238d3a08742c9785c3629c122bf,2019/7/3 9:16,1.19E+18,28.46038714,5021_5012
915,36739683e3289545b1568471998d13f3,2019/7/3 9:16,2,41.18598415,5021_5012
915,db9a19ab48015683b5e3de78999c31e4,2019/7/3 9:16,2,35.45557524,5021_5012
915,269fe128bf034fd31f2c19821405a16f,2019/7/3 9:16,3,31.43784595,5021_5012
915,5239cd5e5e247123157b41a52b79a18c,2019/7/3 9:16,3,35.1796948,5021_5012
915,c7fd3929aee7754772e44b3f0b1519dd,2019/7/3 9:16,1,35.41527074,5021_5012
915,591d114ca5eee53115de3b9c2e9b226e,2019/7/3 9:16,1,46.45284595,5021_5012
916,845846cfb443830e057f7180e9741889,2019/7/3 9:16,2,52.87047761,5021_5012
916,7175bed1cd00996dad727596b29a2882,2019/7/3 9:16,-1,20,5021_5012
916,3d9c41e682b9beb42300aa1cffaf8696,2019/7/3 9:16,4,30.70227909,5021_5012
916,25f218e27bbd5a60c80aa33e0ba1a3e3,2019/7/3 9:16,4,38.37784887,5021_5012
916,4ae9271b21b2dc176954cd75e657b267,2019/7/3 9:16,1,35.06141941,5021_5012
916,591d114ca5eee53115de3b9c2e9b226e,2019/7/3 9:16,1,46.45284595,5021_5012
916,05e8eb3c275f9b375251d83d1b1dd623,2019/7/3 9:16,2,34.5166396,5021_5012
915,3dccba79546288bc9a91c373be0998af,2019/7/3 9:17,3,36.00301094,5021_5012
916,6204e57a6316ec2b42ebb147848f7c49,2019/7/3 9:17,4,41.18598415,5021_5012
916,677c8842352f7884ba8016f5efd77f21,2019/7/3 9:17,1,35.33187744,5021_5012
916,ee87c88ed2e8e91addb890ee76fd83a4,2019/7/3 9:17,4,40.11535784,5021_5012
916,0dd88c4c0d15cb2f7bea5b81c9038730,2019/7/3 9:17,1,35.24093615,5021_5012
916,8c45c84eac31636f7a68f7595ce7486b,2019/7/3 9:17,4,40.11535784,5021_5012
916,56c87714cbc9feec1a16e9849c78fcdf,2019/7/3 9:17,2,35.04677534,5021_5012
916,cb752185f51f0a6cb07e46bd9acc2630,2019/7/3 9:17,3,31.32566955,5021_5012
916,8e26b238d3a08742c9785c3629c122bf,2019/7/3 9:17,1,28.46038714,5021_5012
916,eba905d874122dedb3e4bbdc82b5c495,2019/7/3 9:17,2,23.95032135,5021_5012
916,36739683e3289545b1568471998d13f3,2019/7/3 9:17,4,41.18598415,5021_5012
916,db9a19ab48015683b5e3de78999c31e4,2019/7/3 9:17,2,35.45557524,5021_5012
916,269fe128bf034fd31f2c19821405a16f,2019/7/3 9:17,3,31.43784595,5021_5012
916,5239cd5e5e247123157b41a52b79a18c,2019/7/3 9:17,4,35.1796948,5021_5012
916,c7fd3929aee7754772e44b3f0b1519dd,2019/7/3 9:17,1,35.41527074,5021_5012
915,4a74a2bf260a58cb381deebea25d9eae,2019/7/3 9:18,3,17.87615038,5021_5012
915,513a0d92ff2cc3c88f2b61247e3d4cd4,2019/7/3 9:18,3,40.11535784,5021_5012
915,bbe35924493b1d5b3676cbc90afca5e2,2019/7/3 9:18,1,52.81457381,5021_5012
915,4ad4f17396906d6bb1dfa289eb42b228,2019/7/3 9:18,3,16.90631078,5021_5012
915,513b662cf4ac93d47ffa26c3c8065d1e,2019/7/3 9:18,3,35.84776658,5021_5012
915,50ba9998498dc93294031716f04b8cbc,2019/7/3 9:18,2,35.21663419,5021_5012
915,285f28c24e9a25f8d0c20f2c04b96ff7,2019/7/3 9:18,1,35.23002908,5021_5012
915,a272f9e3166c4037479e275232633819,2019/7/3 9:18,3,16.2652515,5021_5012
915,79d452f634fe01572fa5eac73fe71a8e,2019/7/3 9:18,1.19E+18,17.02780813,5021_5012
915,14342e1f08fe7b6e47b633fa04388030,2019/7/3 9:18,1.19E+18,40.78786473,5021_5012
915,fb4d9dafb7819537a7320752e7d0b7ed,2019/7/3 9:18,1.19E+18,16.17675568,5021_5012
915,ddb6e5e46885bfc2af95bbf737e15ac9,2019/7/3 9:18,1,35.20971588,5021_5012
915,716dec47fcaca9713b9f5171740c12e6,2019/7/3 9:18,2,35.45557524,5021_5012
916,3dccba79546288bc9a91c373be0998af,2019/7/3 9:18,3,36.00301094,5021_5012
916,513a0d92ff2cc3c88f2b61247e3d4cd4,2019/7/3 9:18,4,40.11535784,5021_5012
916,bbe35924493b1d5b3676cbc90afca5e2,2019/7/3 9:18,1,52.81457381,5021_5012
916,252775fb373d92e45082c51e5ccb6c22,2019/7/3 9:18,4,23.91056325,5021_5012
916,14342e1f08fe7b6e47b633fa04388030,2019/7/3 9:18,1,40.78786473,5021_5012
916,ddb6e5e46885bfc2af95bbf737e15ac9,2019/7/3 9:18,1,35.20971588,5021_5012
915,743bff916023ec75f5c42b09aefba4a8,2019/7/3 9:19,3,26.13916727,5021_5012
915,df9c340193d047be4485d9c076a0c2c7,2019/7/3 9:19,1.19E+18,32.40086595,5021_5012
915,3d2f1530231726551f3b76ac11110c02,2019/7/3 9:19,1,35.69589433,5021_5012
915,aba03b953e0a07dd04319646964ee8ea,2019/7/3 9:19,2,35.61842411,5021_5012
915,8d068f00b1d1b7e4c84ffd84103b83d1,2019/7/3 9:19,3,29.88743368,5021_5012
915,61d53067183c27adca2d79cbd28aafa5,2019/7/3 9:19,3,35.20783101,5021_5012
916,4a74a2bf260a58cb381deebea25d9eae,2019/7/3 9:19,3,17.87615038,5021_5012
916,aba03b953e0a07dd04319646964ee8ea,2019/7/3 9:19,2,35.61842411,5021_5012
916,8d068f00b1d1b7e4c84ffd84103b83d1,2019/7/3 9:19,4,29.88743368,5021_5012
916,61d53067183c27adca2d79cbd28aafa5,2019/7/3 9:19,4,35.20783101,5021_5012
916,4ad4f17396906d6bb1dfa289eb42b228,2019/7/3 9:19,3,16.90631078,5021_5012
916,513b662cf4ac93d47ffa26c3c8065d1e,2019/7/3 9:19,4,35.84776658,5021_5012
916,6dcbc4bc58c755f82e580cc7a926f879,2019/7/3 9:19,4,22.9728941,5021_5012
916,50ba9998498dc93294031716f04b8cbc,2019/7/3 9:19,2,35.21663419,5021_5012
916,285f28c24e9a25f8d0c20f2c04b96ff7,2019/7/3 9:19,1,35.23002908,5021_5012
916,a272f9e3166c4037479e275232633819,2019/7/3 9:19,3,16.2652515,5021_5012
916,79d452f634fe01572fa5eac73fe71a8e,2019/7/3 9:19,3,17.02780813,5021_5012
916,b8eb1454c6285a740caef22fd0ad4c3b,2019/7/3 9:19,3,11.0963082,5021_5012
916,fb4d9dafb7819537a7320752e7d0b7ed,2019/7/3 9:19,3,16.17675568,5021_5012
916,716dec47fcaca9713b9f5171740c12e6,2019/7/3 9:19,2,35.45557524,5021_5012
915,593b697a524738dc3ac4528ee8439179,2019/7/3 9:20,3,36.70603659,5021_5012
915,08be38822350856473ea67dc554ed47d,2019/7/3 9:20,1.19E+18,15.26711256,5021_5012
915,4ffdb641dbf6ca991933b1014aaf2e5f,2019/7/3 9:20,3,35.37812252,5021_5012
915,0543c8e5490068ad0a6099fe314ea923,2019/7/3 9:20,3,35.08497098,5021_5012
916,743bff916023ec75f5c42b09aefba4a8,2019/7/3 9:20,4,26.13916727,5021_5012
916,df9c340193d047be4485d9c076a0c2c7,2019/7/3 9:20,4,32.40086595,5021_5012
916,3d2f1530231726551f3b76ac11110c02,2019/7/3 9:20,1,35.69589433,5021_5012
916,47455d86a2a98444ee39e87d28f55e99,2019/7/3 9:20,1,8.69569276,5021_5012
916,f863576aa4b832e353e987464f63f708,2019/7/3 9:20,1,23.54503323,5021_5012
916,0543c8e5490068ad0a6099fe314ea923,2019/7/3 9:20,3,35.08497098,5021_5012
916,7b1d47b9f68baf38ce4afd32069b4ad1,2019/7/3 9:20,1,13.31389303,5021_5012
915,b0402ff74761bfee91eb02df0f3fb3b0,2019/7/3 9:21,3,39.27035698,5021_5012
915,e14ca89c040a6f16c7036058b8a4f329,2019/7/3 9:21,1.19E+18,24.83272574,5021_5012
915,5460fed7d6c3c53aa4236835f2c12f3a,2019/7/3 9:21,3,35.75230076,5021_5012
915,8112b2da9e9fe21ad83f538aaf00cb78,2019/7/3 9:21,1,35.33187744,5021_5012
915,0b3a18df34eba59fd3bc3f90cc218122,2019/7/3 9:21,3,46.62658702,5021_5012
915,d94378c824190569779a754a9dd08528,2019/7/3 9:21,1,35.41527074,5021_5012
915,6eda9ed0c339e1115d2799b10ea1cdc7,2019/7/3 9:21,1,35.24227676,5021_5012
915,aa8a8ce3aaf8a6fe6ace004cd4596831,2019/7/3 9:21,1,35.5523285,5021_5012
915,036dbfae9f24bff2aee8e73014a203a9,2019/7/3 9:21,2,35.28273555,5021_5012
915,11e959a5abbb22ba76f339b9b428bd7f,2019/7/3 9:21,3,35.58679634,5021_5012
915,379f6c5a5876b632c15b5725d85a08a9,2019/7/3 9:21,2,44.23547999,5021_5012
915,72577e6f4cc8e48f3b2d07d08691d962,2019/7/3 9:21,1.19E+18,24.47283116,5021_5012
916,b0402ff74761bfee91eb02df0f3fb3b0,2019/7/3 9:21,4,39.27035698,5021_5012
916,593b697a524738dc3ac4528ee8439179,2019/7/3 9:21,4,36.70603659,5021_5012
916,7e8adeb610f75e7fe431c87749daba91,2019/7/3 9:21,1,35.24093615,5021_5012
916,5460fed7d6c3c53aa4236835f2c12f3a,2019/7/3 9:21,3,35.75230076,5021_5012
916,8112b2da9e9fe21ad83f538aaf00cb78,2019/7/3 9:21,1,35.33187744,5021_5012
916,0b3a18df34eba59fd3bc3f90cc218122,2019/7/3 9:21,4,46.62658702,5021_5012
916,d94378c824190569779a754a9dd08528,2019/7/3 9:21,1,35.41527074,5021_5012
916,4ffdb641dbf6ca991933b1014aaf2e5f,2019/7/3 9:21,3,35.37812252,5021_5012
916,036dbfae9f24bff2aee8e73014a203a9,2019/7/3 9:21,3,35.28273555,5021_5012
916,379f6c5a5876b632c15b5725d85a08a9,2019/7/3 9:21,4,44.23547999,5021_5012
916,676a358f2be67568a4065154a43efa03,2019/7/3 9:21,1,23.99503323,5021_5012
915,177fa96fd5cc3b6300076dd432e5f5b5,2019/7/3 9:22,3,45.47748751,5021_5012
915,d9bee3feafc26fbae315bccd3b4b2a0d,2019/7/3 9:22,3,44.33802709,5021_5012
915,dfcfa9e44bcd15a86ef61c71fcebfe00,2019/7/3 9:22,3,19.92429721,5021_5012
915,609e488c6b12c15a16d400745a53fc50,2019/7/3 9:22,2,17.91619178,5021_5012
915,259f45889ea5324df5e9a5e2ca286ba4,2019/7/3 9:22,3,35.1796948,5021_5012
